"st_key","st_dive_id","st_launch_datetime","st_surveystart_datetime","st_surveyend_datetime","st_recovery_datetime","st_launch_lat_dd","st_launch_lon_dd","st_surveystart_lat_dd","st_surveystart_lon_dd","st_surveyend_lat_dd","st_surveyend_lon_dd","st_recovery_lat_dd","st_origin_lat_dd","st_origin_lon_dd","st_maxsurvey_depth","cruise_leg_id","cruise_vessel","p_display_name","sentry_ops_id","sentry_ops_alternate_id"
"103","ST-131","2011-11-30 10:03:00","2011-11-30 10:30:00","2011-11-30 10:57:00","2011-11-30 13:24:00","22.14","166.29","22.14","166.28","22.13","166.28","22.13","22.14","166.29","1046.3","TN272","R/V Thompson","Tominaga, Masako","TN272_Tominaga11",
"104","ST-132","2011-12-02 05:02:00","2011-12-02 07:44:00","2011-12-02 13:53:00","2011-12-02 15:53:00","20.67","165.06","20.68","165.06","20.75","165.12","20.75","20.67","165.06","5363.3","TN272","R/V Thompson","Tominaga, Masako","TN272_Tominaga11",
"105","ST-133","2011-12-07 01:17:00","2011-12-07 03:50:00","2011-12-07 17:03:00","2011-12-07 19:20:00","18.66","163.03","18.66","163.04","18.84","163.22","18.84","18.66","163.03","5039.6","TN272","R/V Thompson","Tominaga, Masako","TN272_Tominaga11",
"106","ST-134","2011-12-08 23:14:00","2011-12-09 01:45:00","2011-12-10 06:05:00","2011-12-10 08:39:00","18.26","162.63","18.26","162.63","18.65","163.02","18.65","18.26","162.63","5178.4","TN272","R/V Thompson","Tominaga, Masako","TN272_Tominaga11",
"111","ST-139","2012-07-08 13:52:00","2012-07-08 16:17:00","2012-07-08 19:31:00","2012-07-08 22:08:00","33.33","-73.11","33.33","-73.11","33.31","-73.15","33.31","33.33","-73.11","5306.5","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"112","ST-140","2012-07-09 13:20:00","2012-07-09 15:42:00","2012-07-09 21:06:00","2012-07-09 23:34:00","33.33","-73.11","33.33","-73.11","33.32","-73.13","33.32","33.33","-73.11","5275.3","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"113","ST-141","2012-07-10 14:28:00","2012-07-10 17:00:00","2012-07-10 18:16:00","2012-07-10 20:39:00","33.33","-73.11","33.33","-73.11","33.33","-73.12","33.33","33.33","-73.11","4990.5","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"114","ST-142","2012-07-11 18:36:00","2012-07-11 19:37:00","2012-07-12 09:12:00","2012-07-12 10:53:00","32.5","-76.18","32.49","-76.18","32.48","-76.19","32.48","32.5","-76.18","2209.8","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"115","ST-143","2012-07-12 22:31:00","2012-07-12 23:32:00","2012-07-13 08:17:00","2012-07-13 12:01:00","32.5","-76.18","32.49","-76.18","32.51","-76.17","32.5","32.5","-76.18","2173.9","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"116","ST-144","2012-07-13 22:36:00","2012-07-13 23:42:00","2012-07-14 11:16:00","2012-07-14 13:13:00","32.5","-76.18","32.5","-76.18","32.51","-76.18","32.5","32.5","-76.18","2168.1","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"117","ST-145","2012-07-14 23:31:00","2012-07-15 00:36:00","2012-07-15 12:07:00","2012-07-15 13:23:00","32.5","-76.18","32.5","-76.18","32.51","-76.18","32.51","32.5","-76.18","2158.9","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"118","ST-146","2012-07-15 22:57:00","2012-07-16 00:10:00","2012-07-16 00:15:00","2012-07-16 12:42:00","32.96","-75.91","32.96","-75.91","32.96","-75.91","32.98","32.96","-75.91","2608","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"119","ST-147","2012-07-16 22:34:00","2012-07-16 23:37:00","2012-07-17 11:11:00","2012-07-17 12:20:00","32.5","-76.18","32.5","-76.18","32.49","-76.17","32.49","32.5","-76.18","2163.2","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"120","ST-148","2012-07-17 22:08:00","2012-07-17 23:50:00","2012-07-18 12:09:00","2012-07-18 13:21:00","32.5","-76.18","32.49","-76.18","32.5","-76.18","32.5","32.5","-76.18","2169","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"121","ST-149","2012-07-19 00:34:00","2012-07-19 01:51:00","2012-07-19 15:08:00","2012-07-19 16:39:00","32.96","-75.91","32.96","-75.91","32.96","-75.92","32.96","32.96","-75.91","2592.5","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"122","ST-150","2012-07-20 20:51:00","2012-07-20 21:54:00","2012-07-21 14:16:00","2012-07-21 15:44:00","32.5","-76.18","32.5","-76.18","32.49","-76.16","32.49","32.5","-76.18","2176","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"123","ST-151","2012-07-22 00:32:00","2012-07-22 01:49:00","2012-07-22 11:28:00","2012-07-22 12:45:00","32.96","-75.91","32.96","-75.91","32.96","-75.91","32.96","32.96","-75.91","2597.5","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"124","ST-152","2012-07-23 00:58:00","2012-07-23 02:08:00","2012-07-23 17:08:00","2012-07-23 18:36:00","32.96","-75.91","32.96","-75.91","32.97","-75.88","32.97","32.96","-75.91","2675.8","EX1205","R/V Okeanos Explorer","Van Dover, Cindy","EX1205_VanDover12",
"125","ST-153","2012-09-27 05:23:00","2012-09-27 07:54:00","2012-09-28 01:54:00","2012-09-28 04:25:00","10.51","-148.76","10.51","-148.76","10.51","-148.77","10.51","10.51","-148.76","5269.1","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"126","ST-154","2012-09-28 18:31:00","2012-09-28 20:59:00","2012-09-29 01:45:00","2012-09-29 01:59:00","10.51","-148.76","10.51","-148.76","10.52","-148.8","10.51","10.51","-148.76","5152.9","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"127","ST-155","2012-09-29 23:03:00","2012-09-30 01:27:00","2012-09-30 01:40:00","2012-09-30 03:47:00","10.51","-148.76","10.51","-148.76","10.51","-148.76","10.51","10.51","-148.76","5168.3","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"128","ST-156","2012-09-30 11:23:00","2012-09-30 13:42:00","2012-09-30 14:02:00","2012-09-30 16:12:00","10.51","-148.76","10.51","-148.76","10.51","-148.76","10.51","10.51","-148.76","5120","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"129","ST-157","2012-09-30 23:02:00","2012-10-01 01:29:00","2012-10-01 18:16:00","2012-10-01 20:29:00","10.51","-148.76","10.51","-148.76","10.51","-148.77","10.51","10.51","-148.76","5165.1","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"130","ST-158","2012-10-02 08:37:00","2012-10-02 11:02:00","2012-10-03 03:17:00","2012-10-03 05:29:00","10.51","-148.79","10.51","-148.79","10.52","-148.78","10.52","10.51","-148.79","5201.7","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"131","ST-159","2012-10-03 18:05:00","2012-10-03 20:33:00","2012-10-04 13:07:00","2012-10-04 15:22:00","10.51","-148.72","10.51","-148.72","10.5","-148.72","10.5","10.51","-148.72","5171.7","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"132","ST-160","2012-10-05 02:44:00","2012-10-05 05:23:00","2012-10-05 20:56:00","2012-10-05 23:18:00","10.51","-148.7","10.51","-148.69","10.51","-148.52","10.51","10.51","-148.7","5268.3","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"133","ST-161","2012-10-06 10:04:00","2012-10-06 12:42:00","2012-10-07 04:08:00","2012-10-07 06:26:00","10.51","-148.61","10.51","-148.61","10.51","-148.63","10.51","10.51","-148.61","5311.1","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"134","ST-162","2012-10-07 18:01:00","2012-10-07 20:33:00","2012-10-08 13:32:00","2012-10-08 16:04:00","10.51","-148.61","10.51","-148.61","10.5","-148.62","10.5","10.51","-148.61","5307.1","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"135","ST-163","2012-10-09 00:20:00","2012-10-09 02:50:00","2012-10-09 14:54:00","2012-10-09 17:18:00","10.51","-148.56","10.51","-148.56","10.52","-148.49","10.52","10.51","-148.56","5381.8","KOK12-09","R/V Ka?imikai-O-Kanaloa","Okazaki, Masatugu","KoK12-09_Okazaki12",
"107","ST-135","2012-04-23 00:55:00","2012-04-23 02:26:00","2012-04-23 15:57:00","2012-04-23 17:21:00","-46.33","-75.86","-46.33","-75.86","-46.39","-75.87","-46.39","-46.33","-75.86","3048.9","MV1205","R/V Melville","Blackman, Donna","MV1205_Blackman12",
"108","ST-136",,"2012-04-24 00:00:00",,,,,,,,,,,,,"MV1205","R/V Melville","Blackman, Donna","MV1205_Blackman12",
"109","ST-137","2012-04-24 20:38:00","2012-04-24 22:04:00","2012-04-25 11:53:00","2012-04-25 11:53:00","-46.33","-75.86","-46.33","-75.86","-46.35","-75.86","-46.35","-46.33","-75.86","2921.8","MV1205","R/V Melville","Blackman, Donna","MV1205_Blackman12",
"110","ST-138","2012-04-26 02:44:00","2012-04-26 04:21:00","2012-04-27 05:10:00","2012-04-27 06:50:00","-46.33","-75.86","-46.33","-75.86","-46.31","-75.85","-46.31","-46.33","-75.86","2960.5","MV1205","R/V Melville","Blackman, Donna","MV1205_Blackman12",
"170","ST-198","2013-09-28 03:21:00","2013-09-28 03:34:00","2013-09-28 10:36:00","2013-09-28 11:03:00","36.16","-121.9","36.16","-121.9","36.16","-121.9","36.16","36.16","-121.9","512.6","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"171","ST-199","2013-09-29 22:55:00","2013-09-29 23:23:00","2013-09-30 16:53:00","2013-09-30 17:48:00","33.62","-118.83","33.62","-118.83","33.61","-118.83","33.61","33.62","-118.83","895.2","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"172","ST-200","2013-10-01 13:23:00","2013-10-01 13:46:00","2013-10-02 05:01:00","2013-10-02 05:36:00","33.6","-118.7","33.6","-118.69","33.61","-118.63","33.61","33.6","-118.7","848.5","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"173","ST-201","2013-10-03 18:32:00","2013-10-03 18:56:00","2013-10-03 19:09:00","2013-10-03 20:36:00","33.53","-118.48","33.53","-118.48","33.53","-118.48","33.53","33.53","-118.48","867.4","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"174","ST-202","2013-10-04 01:36:00","2013-10-04 02:03:00","2013-10-04 13:08:00","2013-10-04 13:37:00","33.53","-118.48","33.53","-118.48","33.55","-118.48","33.55","33.53","-118.48","883.5","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"175","ST-203","2013-10-05 03:04:00","2013-10-05 03:29:00","2013-10-05 19:48:00","2013-10-05 20:26:00","33.76","-118.68","33.76","-118.68","33.77","-118.68","33.77","33.76","-118.68","822.5","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"176","ST-204","2013-10-07 06:00:00","2013-10-07 06:18:00","2013-10-07 19:50:00","2013-10-07 20:26:00","34.06","-120.1","34.06","-120.1","34.06","-120.1","34.06","34.06","-120.1","577","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"177","ST-205","2013-10-08 23:00:00","2013-10-09 00:28:00","2013-10-09 15:38:00","2013-10-09 15:50:00","34.35","-119.9","34.38","-119.9","34.4","-120.03","34.4","34.35","-119.9","40.8","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"178","ST-206","2013-10-10 02:55:00","2013-10-10 03:08:00","2013-10-10 15:30:00","2013-10-10 15:52:00","34.21","-120.43","34.21","-120.43","34.21","-120.43","34.21","34.21","-120.43","448.9","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"179","ST-207","2013-10-11 04:15:00","2013-10-11 04:59:00","2013-10-11 13:01:00","2013-10-11 13:21:00","34.35","-119.9","34.37","-119.9","34.39","-119.92","34.39","34.35","-119.9","82.7","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"180","ST-208","2013-10-11 23:31:00","2013-10-11 23:57:00","2013-10-12 16:18:00","2013-10-12 16:48:00","33.53","-118.48","33.53","-118.48","33.52","-118.47","33.52","33.53","-118.48","883.1","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"181","ST-209","2013-10-13 03:51:00","2013-10-13 04:19:00","2013-10-13 15:00:00","2013-10-13 15:28:00","33.76","-118.68","33.76","-118.68","33.77","-118.68","33.77","33.76","-118.68","851.7","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"182","ST-210","2013-10-14 06:36:00","2013-10-14 07:01:00","2013-10-14 19:42:00","2013-10-14 20:14:00","33.66","-119.05","33.66","-119.05","33.66","-119.06","33.66","33.66","-119.05","878.9","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"183","ST-211","2013-10-15 06:54:00","2013-10-15 07:23:00","2013-10-15 16:06:00","2013-10-15 16:39:00","33.62","-118.83","33.62","-118.83","33.62","-118.82","33.62","33.62","-118.83","896.9","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"184","ST-212","2013-10-16 05:14:00","2013-10-16 05:39:00","2013-10-16 13:14:00","2013-10-16 13:44:00","33.56","-119.03","33.56","-119.03","33.48","-119.05","33.48","33.56","-119.03","892.1","AT26-06","R/V Atlantis","Valentine, David","AT26-06_Valentine13",
"185","ST-213","2013-12-08 17:02:00","2013-12-08 18:58:00","2013-12-09 11:37:00","2013-12-09 12:54:00","9.06","-87.11","9.06","-87.11","9.08","-87.11","9.08","9.06","-87.11","3149.2","AT26-06","R/V Atlantis","Wheat, Charles Geoffrey","AT26-06_Valentine13",
"186","ST-214","2013-12-10 21:16:00","2013-12-10 23:08:00","2013-12-11 12:45:00","2013-12-11 13:55:00","9.06","-87.11","9.06","-87.11","9.05","-87.11","9.05","9.06","-87.11","3152.3","AT26-06","R/V Atlantis","Wheat, Charles Geoffrey","AT26-06_Valentine13",
"187","ST-215","2013-12-12 15:00:00","2013-12-12 16:38:00","2013-12-13 12:07:00","2013-12-13 13:11:00","9.06","-87.11","9.06","-87.11","9.06","-87.12","9.06","9.06","-87.11","3153.8","AT26-06","R/V Atlantis","Wheat, Charles Geoffrey","AT26-06_Valentine13",
"188","ST-216","2013-12-16 14:31:00","2013-12-16 16:06:00","2013-12-17 01:49:00","2013-12-17 03:08:00","9.06","-87.11","9.06","-87.11","9.06","-87.12","9.06","9.06","-87.11","3149","AT26-06","R/V Atlantis","Wheat, Charles Geoffrey","AT26-06_Valentine13",
"189","ST-217","2013-12-17 15:04:00","2013-12-17 16:38:00","2013-12-18 03:04:00","2013-12-18 04:22:00","9.06","-87.11","9.06","-87.11","9.06","-87.11","9.06","9.06","-87.11","3176.6","AT26-06","R/V Atlantis","Wheat, Charles Geoffrey","AT26-06_Valentine13",
"190","ST-218","2013-12-18 14:16:00","2013-12-18 15:58:00","2013-12-19 02:17:00","2013-12-19 03:36:00","9.06","-87.11","9.06","-87.11","9.06","-87.12","9.06","9.06","-87.11","3174.7","AT26-06","R/V Atlantis","Wheat, Charles Geoffrey","AT26-06_Valentine13",
"191","ST-219","2013-12-19 18:25:00","2013-12-19 20:03:00","2013-12-20 13:03:00","2013-12-20 14:35:00","9.06","-87.11","9.06","-87.11","9.07","-87.12","9.07","9.06","-87.11","3154","AT26-06","R/V Atlantis","Wheat, Charles Geoffrey","AT26-06_Valentine13",
"192","ST-220","2013-12-21 03:11:00","2013-12-21 04:56:00","2013-12-22 04:16:00","2013-12-22 05:29:00","9.06","-87.11","9.06","-87.11","9.06","-87.1","9.05","9.06","-87.11","3127.8","AT26-06","R/V Atlantis","Wheat, Charles Geoffrey","AT26-06_Valentine13",
"145","ST-173","2013-05-20 16:15:00","2013-05-20 17:51:00","2013-05-20 18:32:00","2013-05-20 20:01:00","16.33","-46.78","16.33","-46.78","16.34","-46.79","16.34","16.33","-46.78","3559.8","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"146","ST-174",,"2013-05-21 00:00:00",,,,,,,,,,"16.33","-46.78",,"KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"147","ST-175","2013-05-21 20:11:00","2013-05-21 21:42:00","2013-05-22 06:35:00","2013-05-22 08:12:00","16.33","-46.78","16.33","-46.78","16.33","-46.8","16.33","16.33","-46.78","3562.2","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"148","ST-176","2013-05-23 01:38:00","2013-05-23 03:02:00","2013-05-23 20:26:00","2013-05-23 21:46:00","16.33","-46.78","16.33","-46.78","16.33","-46.79","16.33","16.33","-46.78","3510.2","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"149","ST-177","2013-05-24 13:04:00","2013-05-24 13:57:00","2013-05-25 08:36:00","2013-05-25 09:38:00","16.33","-46.78","16.33","-46.78","16.34","-46.79","16.34","16.33","-46.78","3121.2","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"150","ST-178","2013-05-26 02:16:00","2013-05-26 03:39:00","2013-05-26 20:59:00","2013-05-26 22:44:00","16.33","-46.78","16.33","-46.78","16.33","-46.78","16.33","16.33","-46.78","3522.8","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"151","ST-179","2013-05-27 14:43:00","2013-05-27 16:09:00","2013-05-28 09:36:00","2013-05-28 11:05:00","16.33","-46.78","16.33","-46.78","16.33","-46.79","16.33","16.33","-46.78","3978.7","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"152","ST-180","2013-05-29 02:06:00","2013-05-29 03:25:00","2013-05-29 20:55:00","2013-05-29 22:28:00","16.33","-46.78","16.33","-46.78","16.32","-46.76","16.32","16.33","-46.78","3380.6","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"153","ST-181","2013-05-30 17:27:00","2013-05-30 18:36:00","2013-05-31 12:14:00","2013-05-31 13:25:00","16.55","-46.7","16.54","-46.69","16.55","-46.69","16.55","16.55","-46.7","3785","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"154","ST-182","2013-06-01 00:42:00","2013-06-01 01:47:00","2013-06-01 17:36:00","2013-06-01 18:38:00","16.55","-46.83","16.55","-46.83","16.55","-46.82","16.55","16.55","-46.83","2696.9","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"155","ST-183","2013-06-02 16:53:00","2013-06-02 18:34:00","2013-06-03 12:34:00","2013-06-03 14:03:00","16.33","-46.78","16.33","-46.78","16.33","-46.79","16.33","16.33","-46.78","3754.7","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"156","ST-184","2013-06-04 02:59:00","2013-06-04 04:46:00","2013-06-04 21:42:00","2013-06-04 23:16:00","16.55","-46.8","16.54","-46.8","16.54","-46.81","16.54","16.55","-46.8","4130","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"157","ST-185","2013-06-05 16:32:00","2013-06-05 18:19:00","2013-06-06 11:59:00","2013-06-06 13:33:00","16.66","-46.66","16.66","-46.66","16.66","-46.66","16.66","16.66","-46.66","4519","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"158","ST-186","2013-06-07 03:29:00","2013-06-07 04:59:00","2013-06-07 20:48:00","2013-06-07 23:48:00","16.66","-46.66","16.66","-46.66","16.65","-46.65","16.65","16.66","-46.66","4315.8","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"159","ST-187","2013-06-08 17:58:00","2013-06-08 19:24:00","2013-06-09 13:02:00","2013-06-09 14:16:00","16.66","-46.66","16.66","-46.66","16.67","-46.67","16.67","16.66","-46.66","3756.4","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"160","ST-188","2013-06-10 04:11:00","2013-06-10 05:14:00","2013-06-10 23:00:00","2013-06-11 00:14:00","16.66","-46.66","16.66","-46.66","16.66","-46.68","16.66","16.66","-46.66","3200.4","KN210-05","R/V Knorr","Smith, Deborah","KN210-05_Smith13",
"161","ST-189","2013-07-30 00:06:00","2013-07-30 00:52:00","2013-07-30 15:56:00","2013-07-30 16:48:00","27.01","-94.96","27.01","-94.96","27","-94.95","27","27.01","-94.96","1323","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"162","ST-190","2013-07-31 18:39:00","2013-07-31 19:31:00","2013-08-01 20:03:00","2013-08-01 20:43:00","27.01","-94.96","27.01","-94.96","27.01","-94.97","27.01","27.01","-94.96","1345.5","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"163","ST-191","2013-08-02 21:58:00","2013-08-02 22:37:00","2013-08-03 08:59:00","2013-08-03 09:00:00","27.01","-94.96","27.01","-94.96","27.05","-94.92","27.05","27.01","-94.96","1349.8","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"164","ST-192","2013-08-04 12:14:00","2013-08-04 12:54:00","2013-08-05 01:04:00","2013-08-05 01:42:00","27.01","-94.96","27.01","-94.96","27","-94.97","27","27.01","-94.96","1342.6","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"165","ST-193","2013-08-05 19:06:00","2013-08-05 19:39:00","2013-08-06 12:09:00","2013-08-06 12:41:00","27.06","-94.75","27.06","-94.74","27.06","-94.73","27.06","27.06","-94.75","1273.5","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"166","ST-194","2013-08-07 06:32:00","2013-08-07 07:09:00","2013-08-08 04:15:00","2013-08-08 05:03:00","27.06","-94.75","27.06","-94.75","27.06","-94.76","27.06","27.06","-94.75","1084.2","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"167","ST-195","2013-08-08 19:50:00","2013-08-08 20:35:00","2013-08-10 04:51:00","2013-08-10 05:35:00","26.75","-95","26.75","-94.99","26.72","-94.95","26.72","26.75","-95","1443.8","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"168","ST-196","2013-08-10 21:43:00","2013-08-10 22:23:00","2013-08-11 03:31:00","2013-08-11 04:14:00","26.75","-94.75","26.75","-94.75","26.76","-94.74","26.76","26.75","-94.75","1404","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"169","ST-197","2013-08-11 13:31:00","2013-08-11 14:12:00","2013-08-11 18:00:00","2013-08-11 18:45:00","26.75","-94.75","26.75","-94.74","26.74","-94.74","26.74","26.75","-94.75","1414.2","NA032","R/V Nautilus","Camilli, Richard","NA32_Camilli_Valentine13","NA032_Camilli13"
"136","ST-164","2013-03-18 00:47:00","2013-03-18 01:15:00","2013-03-18 02:29:00","2013-03-18 03:16:00","18.78","-155.28","18.78","-155.28","18.78","-155.28","18.78","18.78","-155.28","1201.5","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"137","ST-165","2013-03-18 18:43:00","2013-03-18 19:13:00","2013-03-19 10:09:00","2013-03-19 10:42:00","18.78","-155.28","18.78","-155.28","18.78","-155.28","18.78","18.78","-155.28","1214.5","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"138","ST-166","2013-03-19 23:02:00","2013-03-19 23:31:00","2013-03-20 17:44:00","2013-03-20 18:33:00","18.78","-155.28","18.78","-155.28","18.78","-155.27","18.78","18.78","-155.28","1280.4","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"139","ST-167","2013-03-21 08:17:00","2013-03-21 08:39:00","2013-03-22 05:14:00","2013-03-22 06:24:00","18.78","-155.28","18.78","-155.28","18.78","-155.28","18.78","18.78","-155.28","1324.7","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"140","ST-168","2013-03-22 18:21:00","2013-03-22 20:29:00","2013-03-23 15:07:00","2013-03-23 17:03:00","18.65","-155.25","18.65","-155.25","18.64","-155.26","18.64","18.65","-155.25","4986.3","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"141","ST-169","2013-03-24 23:24:00","2013-03-25 00:02:00","2013-03-25 16:57:00","2013-03-25 17:39:00","18.78","-155.28","18.78","-155.28","18.79","-155.27","18.79","18.78","-155.28","1267.3","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"142","ST-170","2013-03-26 06:31:00","2013-03-26 07:28:00","2013-03-26 08:38:00","2013-03-26 09:21:00","18.78","-155.28","18.78","-155.28","18.78","-155.28","18.78","18.78","-155.28","1188.5","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"143","ST-171","2013-03-26 10:40:00","2013-03-26 11:16:00","2013-03-27 03:45:00","2013-03-27 04:55:00","18.78","-155.28","18.78","-155.28","18.77","-155.26","18.77","18.78","-155.28","1408","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"144","ST-172","2013-03-27 21:12:00","2013-03-27 21:48:00","2013-03-28 16:37:00","2013-03-28 17:25:00","18.78","-155.28","18.78","-155.28","18.78","-155.29","18.78","18.78","-155.28","1440.7","TN293","R/V Thompson","Moyer, Craig","TN293_Moyer13",
"202","ST-230","2014-04-28 07:45:00","2014-04-28 07:55:00","2014-04-28 08:57:00","2014-04-28 09:17:00","29.13","-88.06","29.13","-88.06","29.13","-88.06","29.13","29.13","-88.06","373.7","AT26-14","R/V Atlantis","Cordes, Erik","AT26-14_Cordes14",
"203","ST-231","2014-04-29 00:23:00","2014-04-29 00:36:00","2014-04-29 10:29:00","2014-04-29 10:53:00","29.1","-88.08","29.09","-88.08","29.09","-88.07","29.09","29.1","-88.08","605.2","AT26-14","R/V Atlantis","Cordes, Erik","AT26-14_Cordes14",
"204","ST-232","2014-04-30 02:26:00","2014-04-30 02:36:00","2014-04-30 10:36:00","2014-04-30 11:55:00","29.03","-88.4","29.03","-88.4","29.02","-88.39","29.02","29.03","-88.4","488.8","AT26-14","R/V Atlantis","Cordes, Erik","AT26-14_Cordes14",
"205","ST-233","2014-05-01 00:30:00","2014-05-01 00:41:00","2014-05-01 03:20:00","2014-05-01 03:46:00","29.03","-88.4","29.03","-88.39","29.03","-88.39","29.03","29.03","-88.4","472.4","AT26-14","R/V Atlantis","Cordes, Erik","AT26-14_Cordes14",
"206","ST-234","2014-05-02 03:15:00","2014-05-02 03:40:00","2014-05-02 13:05:00","2014-05-02 13:43:00","27.53","-89.75","27.53","-89.74","27.53","-89.75","27.53","27.53","-89.75","1081.1","AT26-14","R/V Atlantis","Cordes, Erik","AT26-14_Cordes14",
"207","ST-235","2014-05-04 04:11:00","2014-05-04 04:36:00","2014-05-04 10:34:00","2014-05-04 11:13:00","27.53","-89.75","27.53","-89.74","27.52","-89.75","27.52","27.53","-89.75","1084.2","AT26-14","R/V Atlantis","Cordes, Erik","AT26-14_Cordes14",
